,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,imgName,maskName,multimaskName,label
113,113,113,113,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0074.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0074.bmp,Dataset-new-2/Training-400/0919/0919_cup.bmp,0
114,114,114,114,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0075.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0075.bmp,Dataset-new-2/Training-400/0920/0920_cup.bmp,0
115,115,115,115,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0076.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0076.bmp,Dataset-new-2/Training-400/0921/0921_cup.bmp,0
116,116,116,116,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0077.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0077.bmp,Dataset-new-2/Training-400/0922/0922_cup.bmp,0
117,117,117,117,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0078.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0078.bmp,Dataset-new-2/Training-400/0924/0924_cup.bmp,0
118,118,118,118,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0079.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0079.bmp,Dataset-new-2/Training-400/0925/0925_cup.bmp,0
119,119,119,119,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0080.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0080.bmp,Dataset-new-2/Training-400/0926/0926_cup.bmp,0
120,120,120,120,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0081.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0081.bmp,Dataset-new-2/Training-400/0927/0927_cup.bmp,0
121,121,121,121,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0082.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0082.bmp,Dataset-new-2/Training-400/0928/0928_cup.bmp,0
122,122,122,122,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0083.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0083.bmp,Dataset-new-2/Training-400/0929/0929_cup.bmp,0
123,123,123,123,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0084.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0084.bmp,Dataset-new-2/Training-400/0931/0931_cup.bmp,0
124,124,124,124,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0085.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0085.bmp,Dataset-new-2/Training-400/0932/0932_cup.bmp,0
125,125,125,125,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0086.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0086.bmp,Dataset-new-2/Training-400/0933/0933_cup.bmp,0
126,126,126,126,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0087.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0087.bmp,Dataset-new-2/Training-400/0934/0934_cup.bmp,0
127,127,127,127,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0088.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0088.bmp,Dataset-new-2/Training-400/0935/0935_cup.bmp,0
128,128,128,128,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0089.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0089.bmp,Dataset-new-2/Training-400/0936/0936_cup.bmp,0
129,129,129,129,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0090.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0090.bmp,Dataset-new-2/Training-400/0937/0937_cup.bmp,0
130,130,130,130,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0091.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0091.bmp,Dataset-new-2/Training-400/0940/0940_cup.bmp,0
131,131,131,131,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0092.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0092.bmp,Dataset-new-2/Training-400/0941/0941_cup.bmp,0
132,132,132,132,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0093.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0093.bmp,Dataset-new-2/Training-400/1190/1190_cup.bmp,0
133,133,133,133,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0094.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0094.bmp,Dataset-new-2/Training-400/0943/0943_cup.bmp,0
134,134,134,134,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0095.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0095.bmp,Dataset-new-2/Training-400/0944/0944_cup.bmp,0
135,135,135,135,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0096.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0096.bmp,Dataset-new-2/Training-400/0945/0945_cup.bmp,0
136,136,136,136,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0097.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0097.bmp,Dataset-new-2/Training-400/0946/0946_cup.bmp,0
137,137,137,137,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0098.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0098.bmp,Dataset-new-2/Training-400/0947/0947_cup.bmp,0
138,138,138,138,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0099.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0099.bmp,Dataset-new-2/Training-400/0948/0948_cup.bmp,0
139,139,139,139,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0100.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0100.bmp,Dataset-new-2/Training-400/0949/0949_cup.bmp,0
140,140,140,140,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0101.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0101.bmp,Dataset-new-2/Training-400/0951/0951_cup.bmp,0
141,141,141,141,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0102.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0102.bmp,Dataset-new-2/Training-400/0952/0952_cup.bmp,0
142,142,142,142,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0103.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0103.bmp,Dataset-new-2/Training-400/0953/0953_cup.bmp,0
143,143,143,143,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0104.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0104.bmp,Dataset-new-2/Training-400/0954/0954_cup.bmp,0
144,144,144,144,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0105.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0105.bmp,Dataset-new-2/Training-400/0955/0955_cup.bmp,0
145,145,145,145,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0106.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0106.bmp,Dataset-new-2/Training-400/0957/0957_cup.bmp,0
146,146,146,146,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0107.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0107.bmp,Dataset-new-2/Training-400/0958/0958_cup.bmp,0
147,147,147,147,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0108.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0108.bmp,Dataset-new-2/Training-400/0959/0959_cup.bmp,0
148,148,148,148,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0109.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0109.bmp,Dataset-new-2/Training-400/0960/0960_cup.bmp,0
149,149,149,149,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0110.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0110.bmp,Dataset-new-2/Training-400/0961/0961_cup.bmp,0
150,150,150,150,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0111.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0111.bmp,Dataset-new-2/Training-400/0962/0962_cup.bmp,0
151,151,151,151,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0112.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0112.bmp,Dataset-new-2/Training-400/0963/0963_cup.bmp,0
152,152,152,152,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0113.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0113.bmp,Dataset-new-2/Training-400/0964/0964_cup.bmp,0
153,153,153,153,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0114.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0114.bmp,Dataset-new-2/Training-400/0965/0965_cup.bmp,0
154,154,154,154,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0115.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0115.bmp,Dataset-new-2/Training-400/0966/0966_cup.bmp,0
155,155,155,155,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0116.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0116.bmp,Dataset-new-2/Training-400/0967/0967_cup.bmp,0
156,156,156,156,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0117.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0117.bmp,Dataset-new-2/Training-400/0969/0969_cup.bmp,0
157,157,157,157,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0118.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0118.bmp,Dataset-new-2/Training-400/0970/0970_cup.bmp,0
158,158,158,158,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0119.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0119.bmp,Dataset-new-2/Training-400/0971/0971_cup.bmp,0
159,159,159,159,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0120.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0120.bmp,Dataset-new-2/Training-400/0972/0972_cup.bmp,0
160,160,160,160,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0121.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0121.bmp,Dataset-new-2/Training-400/0973/0973_cup.bmp,0
161,161,161,161,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0122.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0122.bmp,Dataset-new-2/Training-400/0975/0975_cup.bmp,0
162,162,162,162,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0123.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0123.bmp,Dataset-new-2/Training-400/0976/0976_cup.bmp,0
163,163,163,163,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0124.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0124.bmp,Dataset-new-2/Training-400/0977/0977_cup.bmp,0
164,164,164,164,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0125.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0125.bmp,Dataset-new-2/Training-400/0978/0978_cup.bmp,0
165,165,165,165,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0126.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0126.bmp,Dataset-new-2/Training-400/0979/0979_cup.bmp,0
166,166,166,166,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0127.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0127.bmp,Dataset-new-2/Training-400/0980/0980_cup.bmp,0
167,167,167,167,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0128.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0128.bmp,Dataset-new-2/Training-400/0981/0981_cup.bmp,0
168,168,168,168,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0129.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0129.bmp,Dataset-new-2/Training-400/0984/0984_cup.bmp,0
169,169,169,169,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0130.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0130.bmp,Dataset-new-2/Training-400/0985/0985_cup.bmp,0
170,170,170,170,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0131.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0131.bmp,Dataset-new-2/Training-400/0986/0986_cup.bmp,0
171,171,171,171,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0132.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0132.bmp,Dataset-new-2/Training-400/0987/0987_cup.bmp,0
172,172,172,172,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0133.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0133.bmp,Dataset-new-2/Training-400/0988/0988_cup.bmp,0
173,173,173,173,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0134.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0134.bmp,Dataset-new-2/Training-400/0989/0989_cup.bmp,0
174,174,174,174,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0135.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0135.bmp,Dataset-new-2/Training-400/0990/0990_cup.bmp,0
175,175,175,175,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0136.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0136.bmp,Dataset-new-2/Training-400/0991/0991_cup.bmp,0
176,176,176,176,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0137.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0137.bmp,Dataset-new-2/Training-400/0992/0992_cup.bmp,0
177,177,177,177,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0138.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0138.bmp,Dataset-new-2/Training-400/0993/0993_cup.bmp,0
178,178,178,178,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0139.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0139.bmp,Dataset-new-2/Training-400/0994/0994_cup.bmp,0
179,179,179,179,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0140.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0140.bmp,Dataset-new-2/Training-400/0995/0995_cup.bmp,0
180,180,180,180,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0141.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0141.bmp,Dataset-new-2/Training-400/0996/0996_cup.bmp,0
181,181,181,181,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0142.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0142.bmp,Dataset-new-2/Training-400/0997/0997_cup.bmp,0
182,182,182,182,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0143.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0143.bmp,Dataset-new-2/Training-400/0998/0998_cup.bmp,0
183,183,183,183,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0144.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0144.bmp,Dataset-new-2/Training-400/0999/0999_cup.bmp,0
184,184,184,184,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0145.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0145.bmp,Dataset-new-2/Training-400/1000/1000_cup.bmp,0
185,185,185,185,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0146.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0146.bmp,Dataset-new-2/Training-400/1001/1001_cup.bmp,0
186,186,186,186,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0147.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0147.bmp,Dataset-new-2/Training-400/1002/1002_cup.bmp,0
187,187,187,187,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0148.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0148.bmp,Dataset-new-2/Training-400/1003/1003_cup.bmp,0
188,188,188,188,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0149.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0149.bmp,Dataset-new-2/Training-400/1004/1004_cup.bmp,0
189,189,189,189,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0150.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0150.bmp,Dataset-new-2/Training-400/1006/1006_cup.bmp,0
190,190,190,190,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0151.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0151.bmp,Dataset-new-2/Training-400/1007/1007_cup.bmp,0
191,191,191,191,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0152.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0152.bmp,Dataset-new-2/Training-400/1009/1009_cup.bmp,0
192,192,192,192,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0153.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0153.bmp,Dataset-new-2/Training-400/1010/1010_cup.bmp,0
193,193,193,193,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0154.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0154.bmp,Dataset-new-2/Training-400/1011/1011_cup.bmp,0
194,194,194,194,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0155.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0155.bmp,Dataset-new-2/Training-400/1012/1012_cup.bmp,0
195,195,195,195,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0156.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0156.bmp,Dataset-new-2/Training-400/1014/1014_cup.bmp,0
196,196,196,196,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0157.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0157.bmp,Dataset-new-2/Training-400/1015/1015_cup.bmp,0
197,197,197,197,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0158.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0158.bmp,Dataset-new-2/Training-400/1074/1074_cup.bmp,0
198,198,198,198,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0159.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0159.bmp,Dataset-new-2/Training-400/1017/1017_cup.bmp,0
199,199,199,199,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0160.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0160.bmp,Dataset-new-2/Training-400/1018/1018_cup.bmp,0
200,200,200,200,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0161.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0161.bmp,Dataset-new-2/Training-400/1019/1019_cup.bmp,0
201,201,201,201,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0162.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0162.bmp,Dataset-new-2/Training-400/1020/1020_cup.bmp,0
202,202,202,202,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0163.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0163.bmp,Dataset-new-2/Training-400/1021/1021_cup.bmp,0
203,203,203,203,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0164.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0164.bmp,Dataset-new-2/Training-400/1023/1023_cup.bmp,0
204,204,204,204,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0165.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0165.bmp,Dataset-new-2/Training-400/1024/1024_cup.bmp,0
205,205,205,205,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0166.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0166.bmp,Dataset-new-2/Training-400/1025/1025_cup.bmp,0
206,206,206,206,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0167.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0167.bmp,Dataset-new-2/Training-400/1026/1026_cup.bmp,0
207,207,207,207,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0168.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0168.bmp,Dataset-new-2/Training-400/1027/1027_cup.bmp,0
208,208,208,208,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0169.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0169.bmp,Dataset-new-2/Training-400/1028/1028_cup.bmp,0
209,209,209,209,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0170.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0170.bmp,Dataset-new-2/Training-400/1030/1030_cup.bmp,0
210,210,210,210,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0171.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0171.bmp,Dataset-new-2/Training-400/1031/1031_cup.bmp,0
211,211,211,211,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0172.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0172.bmp,Dataset-new-2/Training-400/1032/1032_cup.bmp,0
212,212,212,212,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0173.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0173.bmp,Dataset-new-2/Training-400/1033/1033_cup.bmp,0
213,213,213,213,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0174.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0174.bmp,Dataset-new-2/Training-400/1036/1036_cup.bmp,0
214,214,214,214,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0175.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0175.bmp,Dataset-new-2/Training-400/1037/1037_cup.bmp,0
215,215,215,215,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0176.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0176.bmp,Dataset-new-2/Training-400/1044/1044_cup.bmp,0
216,216,216,216,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0177.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0177.bmp,Dataset-new-2/Training-400/1045/1045_cup.bmp,0
217,217,217,217,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0178.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0178.bmp,Dataset-new-2/Training-400/1046/1046_cup.bmp,0
218,218,218,218,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0179.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0179.bmp,Dataset-new-2/Training-400/1047/1047_cup.bmp,0
219,219,219,219,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0180.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0180.bmp,Dataset-new-2/Training-400/1048/1048_cup.bmp,0
220,220,220,220,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0181.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0181.bmp,Dataset-new-2/Training-400/1049/1049_cup.bmp,0
221,221,221,221,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0182.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0182.bmp,Dataset-new-2/Training-400/1051/1051_cup.bmp,0
222,222,222,222,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0183.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0183.bmp,Dataset-new-2/Training-400/1052/1052_cup.bmp,0
223,223,223,223,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0184.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0184.bmp,Dataset-new-2/Training-400/1053/1053_cup.bmp,0
224,224,224,224,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0185.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0185.bmp,Dataset-new-2/Training-400/1054/1054_cup.bmp,0
225,225,225,225,REFUGE/Annotation-Training400/Disc_Cup_Fovea_Illustration/n0186.jpg,REFUGE/Annotation-Training400/Disc_Cup_Masks/Non-Glaucoma/n0186.bmp,Dataset-new-2/Training-400/1055/1055_cup.bmp,0
